judge_model_name,criterion,locale,n_prompts,mean,std,se,cv,min,q10,q25,median,q75,q90,max,iqr,range,unstable_count_abs_dev_gt_0.10,unstable_share_abs_dev_gt_0.10
CommandR7B,naturalness,cs_CZ,46,0.36086956521739133,0.1206575293913277,0.01778998215827435,0.33435218987958276,0.15,0.21250000000000002,0.26875,0.35416666666666663,0.43333333333333335,0.5333333333333333,0.65,0.16458333333333336,0.5,16,0.34782608695652173
Qwen3-235B,naturalness,cs_CZ,46,0.47590579710144926,0.1199952193089576,0.017692329864148593,0.2521406968349623,0.23333333333333334,0.325,0.41041666666666665,0.4708333333333333,0.5479166666666667,0.6041666666666666,0.7916666666666666,0.13750000000000007,0.5583333333333333,16,0.34782608695652173
Llama-4-Maverick,naturalness,cs_CZ,46,0.4335144927536232,0.1180276323896856,0.01740222499986634,0.2722576392775029,0.25,0.3125,0.35833333333333334,0.4083333333333333,0.50625,0.5541666666666667,0.875,0.14791666666666664,0.625,16,0.34782608695652173
Mistral-7B,naturalness,cs_CZ,46,0.33641304347826084,0.11260603638804284,0.016602854279902563,0.33472553627463464,0.15833333333333333,0.2,0.2520833333333333,0.3125,0.4083333333333333,0.4708333333333333,0.65,0.15625,0.4916666666666667,17,0.3695652173913043
Llama-3.1-8B,naturalness,cs_CZ,46,0.3373188405797101,0.10769382655992728,0.015878588453801894,0.31926419044618615,0.15833333333333333,0.225,0.2520833333333333,0.3416666666666667,0.375,0.43333333333333335,0.6916666666666667,0.12291666666666667,0.5333333333333333,13,0.2826086956521739
AyaExpanse-8B,naturalness,cs_CZ,46,0.34402173913043477,0.10695942237795945,0.01577030646460422,0.3109089054904351,0.15833333333333333,0.2,0.26875,0.32916666666666666,0.4083333333333333,0.4666666666666667,0.65,0.13958333333333334,0.4916666666666667,14,0.30434782608695654
Qwen2.5-7B,naturalness,cs_CZ,46,0.38786231884057976,0.10622167773191357,0.015661531950848413,0.2738643909762554,0.2,0.2625,0.325,0.37083333333333335,0.43333333333333335,0.5291666666666667,0.6583333333333333,0.10833333333333334,0.4583333333333333,13,0.2826086956521739
DeepSeek-V3,naturalness,cs_CZ,46,0.4449275362318842,0.10543089511456853,0.015544937414853771,0.23696194667443735,0.25,0.30000000000000004,0.3770833333333333,0.44166666666666665,0.525,0.55,0.6833333333333333,0.1479166666666667,0.43333333333333335,15,0.32608695652173914
DeepSeek-V3,naturalness,de_DE,46,0.48695652173913045,0.24255998477857182,0.035763518640654704,0.49811425445599566,0.21666666666666667,0.2625,0.3125,0.3833333333333333,0.6375,0.875,1.0,0.32499999999999996,0.7833333333333333,35,0.7608695652173914
GPT-4.1,naturalness,de_DE,46,0.49764492753623185,0.2208964832382618,0.03256940959638677,0.4438837231435039,0.21666666666666667,0.3041666666666667,0.36041666666666666,0.4083333333333333,0.6187499999999999,0.875,1.0,0.25833333333333325,0.7833333333333333,34,0.7391304347826086
AyaExpanse-8B,naturalness,de_DE,46,0.44384057971014496,0.21286141946567116,0.03138470407592665,0.4795898103879611,0.23333333333333334,0.25833333333333336,0.2916666666666667,0.3625,0.5479166666666667,0.775,1.0,0.25625000000000003,0.7666666666666666,32,0.6956521739130435
Mistral-7B,naturalness,de_DE,46,0.4329710144927535,0.20956271728173284,0.030898336973154358,0.4840109620900275,0.18333333333333332,0.25833333333333336,0.2916666666666667,0.35416666666666663,0.5541666666666667,0.7583333333333333,1.0,0.2625,0.8166666666666667,32,0.6956521739130435
CommandR7B,naturalness,de_DE,46,0.442572463768116,0.2009101840119631,0.029622590542164175,0.45395997369874586,0.23333333333333334,0.26666666666666666,0.29375,0.39166666666666666,0.49166666666666664,0.775,1.0,0.19791666666666663,0.7666666666666666,28,0.6086956521739131
Llama-4-Maverick,naturalness,de_DE,46,0.47862318840579715,0.19980431919472466,0.029459539670267664,0.4174564125491597,0.21666666666666667,0.29583333333333334,0.35833333333333334,0.4083333333333333,0.59375,0.8208333333333333,1.0,0.23541666666666666,0.7833333333333333,30,0.6521739130434783
Qwen3-235B,naturalness,de_DE,46,0.5057971014492754,0.19011748775929457,0.0280312942944851,0.3758769815298374,0.26666666666666666,0.3375,0.375,0.43333333333333335,0.6125,0.8208333333333333,1.0,0.23750000000000004,0.7333333333333334,32,0.6956521739130435
Qwen2.5-7B,naturalness,de_DE,46,0.4396739130434783,0.1863984910807685,0.027482958149269654,0.4239471243369765,0.19166666666666668,0.25416666666666665,0.325,0.375,0.475,0.7625,1.0,0.14999999999999997,0.8083333333333333,25,0.5434782608695652
Mistral-Medium,naturalness,de_DE,46,0.4831521739130436,0.1791741094960084,0.026417781196403207,0.3708440511503435,0.21666666666666667,0.32916666666666666,0.36874999999999997,0.4166666666666667,0.5875,0.7125,1.0,0.21875000000000006,0.7833333333333333,27,0.5869565217391305
CommandA,naturalness,de_DE,46,0.4769927536231885,0.16713992791035506,0.02464343792269124,0.35040349489751604,0.25833333333333336,0.32499999999999996,0.36666666666666664,0.4083333333333333,0.5708333333333333,0.7166666666666667,0.875,0.20416666666666666,0.6166666666666667,28,0.6086956521739131
AyaExpanse-32B,naturalness,de_DE,46,0.447463768115942,0.1561681347535385,0.02302573527712329,0.34900732948968927,0.23333333333333334,0.29583333333333334,0.32708333333333334,0.39166666666666666,0.50625,0.6583333333333333,0.875,0.17916666666666664,0.6416666666666666,25,0.5434782608695652
Llama-3.1-8B,naturalness,de_DE,46,0.3878623188405797,0.14958488363726827,0.022055087854681497,0.38566490316568,0.2,0.25416666666666665,0.275,0.35,0.43125,0.6583333333333333,0.7583333333333333,0.15625,0.5583333333333333,22,0.4782608695652174
Claude-4,naturalness,de_DE,46,0.47210144927536246,0.14411519517155158,0.02124862628773835,0.30526319161433785,0.23333333333333334,0.31666666666666665,0.3854166666666667,0.4583333333333333,0.53125,0.6791666666666667,0.875,0.14583333333333331,0.6416666666666666,20,0.43478260869565216
Mistral-Medium,naturalness,en_US,46,0.6382246376811594,0.22576055330566092,0.033286577601998574,0.35373211871905996,0.30833333333333335,0.37083333333333335,0.4395833333333333,0.5874999999999999,0.875,1.0,1.0,0.4354166666666667,0.6916666666666667,38,0.8260869565217391
DeepSeek-V3,naturalness,en_US,46,0.6307971014492754,0.22443942214689896,0.033091787439613524,0.35580287485665774,0.30833333333333335,0.37083333333333335,0.4270833333333333,0.5874999999999999,0.8479166666666667,1.0,1.0,0.42083333333333334,0.6916666666666667,37,0.8043478260869565
Llama-4-Maverick,naturalness,en_US,46,0.623731884057971,0.22416489322790403,0.03305131035877582,0.3593930324188296,0.2833333333333333,0.325,0.425,0.5874999999999999,0.7583333333333333,1.0,1.0,0.3333333333333333,0.7166666666666667,36,0.782608695652174
CommandR7B,naturalness,en_US,46,0.6182971014492754,0.22354895316361356,0.032960494950822664,0.361555880885774,0.30833333333333335,0.37083333333333335,0.425,0.575,0.7645833333333334,1.0,1.0,0.3395833333333334,0.6916666666666667,36,0.782608695652174
GPT-4.1,naturalness,en_US,46,0.6344202898550725,0.22074235509357912,0.03254668464123622,0.3479434038025576,0.30833333333333335,0.37083333333333335,0.4395833333333333,0.5874999999999999,0.7666666666666667,1.0,1.0,0.3270833333333334,0.6916666666666667,37,0.8043478260869565
Qwen3-235B,naturalness,en_US,46,0.6344202898550725,0.22074235509357912,0.03254668464123622,0.3479434038025576,0.30833333333333335,0.37083333333333335,0.4395833333333333,0.5874999999999999,0.7666666666666667,1.0,1.0,0.3270833333333334,0.6916666666666667,37,0.8043478260869565
CommandA,naturalness,en_US,46,0.6338768115942028,0.22011081786615333,0.03245356955703993,0.3472454171538058,0.30833333333333335,0.37083333333333335,0.43333333333333335,0.5874999999999999,0.8479166666666667,0.9416666666666667,1.0,0.4145833333333333,0.6916666666666667,37,0.8043478260869565
Claude-4,naturalness,en_US,46,0.6036231884057972,0.21034695158937172,0.031013966013556417,0.3484739414085629,0.25,0.3625,0.425,0.5874999999999999,0.7583333333333333,0.875,1.0,0.3333333333333333,0.75,30,0.6521739130434783
Qwen2.5-7B,naturalness,en_US,46,0.5541666666666666,0.20523811825580837,0.03026070963318649,0.3703544991082257,0.25833333333333336,0.3333333333333333,0.38958333333333334,0.49583333333333335,0.7333333333333333,0.875,1.0,0.34374999999999994,0.7416666666666667,33,0.717391304347826
AyaExpanse-8B,naturalness,en_US,46,0.5842391304347827,0.20463177001379854,0.030171308462273477,0.3502534482096644,0.30833333333333335,0.3458333333333333,0.40208333333333335,0.55,0.7583333333333333,0.875,1.0,0.35624999999999996,0.6916666666666667,30,0.6521739130434783
Mistral-7B,naturalness,en_US,46,0.5552536231884058,0.1955789024546007,0.02883653596053414,0.35223345564417485,0.25,0.3583333333333333,0.39375,0.5083333333333333,0.7583333333333333,0.8208333333333333,1.0,0.3645833333333333,0.75,31,0.6739130434782609
AyaExpanse-32B,naturalness,en_US,46,0.5516304347826088,0.18534768433993756,0.02732802514786079,0.3359997430398868,0.24166666666666667,0.3583333333333333,0.4083333333333333,0.5125,0.65,0.875,1.0,0.2416666666666667,0.7583333333333333,28,0.6086956521739131
Llama-3.1-8B,naturalness,en_US,46,0.48496376811594205,0.138093495403995,0.020360775094632317,0.2847501287374121,0.25833333333333336,0.31666666666666665,0.3958333333333333,0.4625,0.575,0.6458333333333334,0.875,0.17916666666666664,0.6166666666666667,21,0.45652173913043476
AyaExpanse-8B,naturalness,hi_IN,46,0.4934782608695652,0.17282076138673538,0.02548103112303898,0.3502094724136488,0.21666666666666667,0.325,0.36041666666666666,0.45833333333333337,0.58125,0.7666666666666666,0.8833333333333333,0.22083333333333338,0.6666666666666666,26,0.5652173913043478
GPT-4.1,naturalness,hi_IN,46,0.632427536231884,0.16686310886906452,0.024602623181742438,0.2638454199247311,0.35,0.4375,0.4958333333333333,0.625,0.70625,0.8791666666666667,1.0,0.21041666666666675,0.65,24,0.5217391304347826
DeepSeek-V3,naturalness,hi_IN,46,0.6025362318840579,0.16557857376537924,0.024413228813305446,0.2748026840604009,0.3333333333333333,0.43333333333333335,0.4708333333333333,0.5666666666666667,0.7583333333333333,0.7916666666666667,1.0,0.2875,0.6666666666666667,28,0.6086956521739131
Qwen2.5-7B,naturalness,hi_IN,46,0.5329710144927536,0.1651781354329948,0.02435418740225928,0.30991954710745456,0.21666666666666667,0.35416666666666663,0.36874999999999997,0.55,0.6229166666666667,0.7666666666666667,0.875,0.2541666666666667,0.6583333333333333,28,0.6086956521739131
Qwen3-235B,naturalness,hi_IN,46,0.6235507246376812,0.15574694919852658,0.022963634854988146,0.24977430551303503,0.375,0.425,0.5020833333333333,0.6166666666666667,0.73125,0.8375,1.0,0.22916666666666663,0.625,25,0.5434782608695652
CommandR7B,naturalness,hi_IN,46,0.47318840579710136,0.15081990981273183,0.022237182529894345,0.31873120297330776,0.20833333333333334,0.3208333333333333,0.3625,0.4583333333333333,0.55625,0.6416666666666666,0.8833333333333333,0.19375000000000003,0.6749999999999999,22,0.4782608695652174
CommandA,naturalness,hi_IN,46,0.598550724637681,0.14976632362056982,0.022081839720744192,0.25021492324017724,0.35833333333333334,0.4291666666666667,0.4770833333333333,0.575,0.6979166666666666,0.775,1.0,0.22083333333333333,0.6416666666666666,26,0.5652173913043478
Llama-4-Maverick,naturalness,hi_IN,46,0.586231884057971,0.14918727760878964,0.021996464044063628,0.2544850965390973,0.325,0.4291666666666667,0.48333333333333334,0.5583333333333333,0.6833333333333333,0.7625,1.0,0.2,0.675,25,0.5434782608695652
Mistral-Medium,naturalness,hi_IN,46,0.588949275362319,0.13959878961220124,0.020582718617278884,0.23703024258977257,0.39166666666666666,0.4458333333333333,0.48541666666666666,0.5583333333333333,0.6583333333333333,0.7666666666666666,1.0,0.17291666666666666,0.6083333333333334,20,0.43478260869565216
Llama-3.1-8B,naturalness,hi_IN,46,0.47282608695652173,0.13411155737991542,0.01977367036307446,0.28363823629775214,0.20833333333333334,0.31666666666666665,0.375,0.45833333333333337,0.55625,0.6625,0.7666666666666667,0.18125000000000002,0.5583333333333333,21,0.45652173913043476
AyaExpanse-32B,naturalness,hi_IN,46,0.5144927536231885,0.1240822455068687,0.018294929001624917,0.24117394197109687,0.2916666666666667,0.37083333333333335,0.41875,0.49166666666666664,0.6,0.6916666666666667,0.7833333333333333,0.18124999999999997,0.49166666666666664,21,0.45652173913043476
Mistral-7B,naturalness,hi_IN,46,0.3889492753623188,0.11273883218932972,0.016622433952613456,0.2898548456847229,0.20833333333333334,0.2625,0.30833333333333335,0.38333333333333336,0.44583333333333336,0.55,0.6583333333333333,0.1375,0.44999999999999996,13,0.2826086956521739
Claude-4,naturalness,hi_IN,46,0.5594202898550724,0.10922861820953107,0.01610488113690968,0.1952532294419079,0.2833333333333333,0.45,0.47291666666666665,0.5541666666666667,0.6395833333333334,0.7,0.8,0.16666666666666674,0.5166666666666667,20,0.43478260869565216
Qwen3-235B,naturalness,id_ID,46,0.45489130434782615,0.16146107667400836,0.023806136987691625,0.3549443023658009,0.19166666666666668,0.2833333333333333,0.34375,0.425,0.5479166666666667,0.6916666666666667,0.875,0.20416666666666672,0.6833333333333333,24,0.5217391304347826
Llama-4-Maverick,naturalness,id_ID,46,0.4233695652173913,0.1511337765397424,0.02228345965409672,0.356978368206837,0.19166666666666668,0.2375,0.3125,0.4125,0.5020833333333333,0.6333333333333333,0.775,0.18958333333333333,0.5833333333333334,22,0.4782608695652174
Mistral-Medium,naturalness,id_ID,46,0.45307971014492765,0.15112090139498452,0.022281561317567842,0.33354153366665906,0.19166666666666668,0.3041666666666667,0.3458333333333333,0.4166666666666667,0.5208333333333334,0.6791666666666667,0.875,0.17500000000000004,0.6833333333333333,21,0.45652173913043476
GPT-4.1,naturalness,id_ID,46,0.43713768115942037,0.15006898127584578,0.022126464157483334,0.34329912003425966,0.19166666666666668,0.25416666666666665,0.32708333333333334,0.4166666666666667,0.5166666666666667,0.6583333333333334,0.775,0.18958333333333338,0.5833333333333334,24,0.5217391304347826
CommandA,naturalness,id_ID,46,0.4516304347826087,0.14918109350074615,0.021995552247076625,0.3303167413253585,0.19166666666666668,0.2625,0.36041666666666666,0.43333333333333335,0.5375,0.6458333333333333,0.7833333333333333,0.17708333333333331,0.5916666666666667,21,0.45652173913043476
Qwen2.5-7B,naturalness,id_ID,46,0.4019927536231884,0.14559567706800583,0.021466911434603476,0.36218482984019473,0.175,0.2416666666666667,0.325,0.375,0.4395833333333333,0.5791666666666666,0.775,0.11458333333333331,0.6000000000000001,18,0.391304347826087
Claude-4,naturalness,id_ID,46,0.48242753623188406,0.14516091816731413,0.02140280973182974,0.3008968337527503,0.19166666666666668,0.3041666666666667,0.4083333333333333,0.4625,0.5291666666666667,0.7124999999999999,0.875,0.12083333333333335,0.6833333333333333,18,0.391304347826087
CommandR7B,naturalness,id_ID,46,0.37499999999999994,0.1416938971650761,0.020891625373229656,0.377850392440203,0.175,0.20416666666666666,0.2604166666666667,0.3333333333333333,0.48125,0.55,0.7416666666666667,0.22083333333333333,0.5666666666666667,28,0.6086956521739131
DeepSeek-V3,naturalness,id_ID,46,0.40652173913043477,0.13760420342728935,0.02028863292845594,0.3384916234040273,0.18333333333333332,0.23333333333333334,0.3020833333333333,0.4041666666666667,0.48125,0.5791666666666666,0.775,0.1791666666666667,0.5916666666666667,22,0.4782608695652174
AyaExpanse-8B,naturalness,id_ID,46,0.3778985507246377,0.13415507646400415,0.019780086901962573,0.35500288690378856,0.175,0.21250000000000002,0.2916666666666667,0.3666666666666667,0.475,0.5375,0.6833333333333333,0.1833333333333333,0.5083333333333333,22,0.4782608695652174
Mistral-7B,naturalness,id_ID,46,0.3583333333333333,0.13028932666176193,0.019210113189114572,0.363598120916545,0.18333333333333332,0.19583333333333336,0.2791666666666667,0.3416666666666667,0.42291666666666666,0.5583333333333333,0.675,0.14375,0.4916666666666667,20,0.43478260869565216
AyaExpanse-32B,naturalness,id_ID,46,0.39637681159420285,0.1220535727082281,0.017995817515795116,0.3079230901962611,0.19166666666666668,0.25833333333333336,0.30833333333333335,0.3625,0.4583333333333333,0.5833333333333333,0.6916666666666667,0.14999999999999997,0.5,16,0.34782608695652173
Llama-3.1-8B,naturalness,id_ID,46,0.36865942028985504,0.09653223063444358,0.014232900916738048,0.26184664034502636,0.15833333333333333,0.25833333333333336,0.3020833333333333,0.3625,0.4166666666666667,0.5041666666666667,0.5833333333333334,0.11458333333333337,0.42500000000000004,15,0.32608695652173914
AyaExpanse-8B,naturalness,ja_JP,46,0.42862318840579705,0.23181151995464383,0.034178743961352655,0.5408282291418571,0.1,0.17916666666666664,0.2604166666666667,0.39166666666666666,0.5583333333333333,0.7583333333333333,1.0,0.29791666666666666,0.9,33,0.717391304347826
GPT-4.1,naturalness,ja_JP,46,0.5240942028985508,0.22571715790576094,0.0332801792993492,0.4306805086898722,0.13333333333333333,0.275,0.31875,0.5083333333333333,0.6833333333333333,0.7708333333333334,1.0,0.36458333333333337,0.8666666666666667,34,0.7391304347826086
Qwen3-235B,naturalness,ja_JP,46,0.5130434782608696,0.2148977087549485,0.03168493855203497,0.4188684153698149,0.15833333333333333,0.2791666666666667,0.34375,0.48333333333333334,0.68125,0.825,1.0,0.3375,0.8416666666666667,34,0.7391304347826086
DeepSeek-V3,naturalness,ja_JP,46,0.4860507246376811,0.21472818266720833,0.031659943294039275,0.44178142688147226,0.16666666666666666,0.25416666666666665,0.31875,0.4708333333333333,0.5979166666666667,0.825,1.0,0.2791666666666667,0.8333333333333334,30,0.6521739130434783
Llama-4-Maverick,naturalness,ja_JP,46,0.4786231884057971,0.21295722179476897,0.03139882935873303,0.4449371174515991,0.1,0.26666666666666666,0.29375,0.4375,0.6125,0.7708333333333334,1.0,0.31875000000000003,0.9,32,0.6956521739130435
Mistral-Medium,naturalness,ja_JP,46,0.5304347826086956,0.212453461797994,0.03132455399937594,0.4005270181437592,0.23333333333333334,0.2833333333333333,0.35,0.5041666666666667,0.6895833333333333,0.775,1.0,0.33958333333333335,0.7666666666666666,34,0.7391304347826086
CommandA,naturalness,ja_JP,46,0.5329710144927536,0.20622979902372907,0.03040692498548991,0.38694374255981795,0.23333333333333334,0.2625,0.41041666666666665,0.5083333333333333,0.6666666666666666,0.8541666666666667,1.0,0.25625,0.7666666666666666,29,0.6304347826086957
Qwen2.5-7B,naturalness,ja_JP,46,0.444927536231884,0.19586369552550076,0.028878526408007005,0.44021482056220046,0.1,0.24166666666666667,0.3104166666666667,0.4041666666666667,0.5083333333333333,0.7208333333333333,0.9916666666666667,0.19791666666666663,0.8916666666666667,25,0.5434782608695652
AyaExpanse-32B,naturalness,ja_JP,46,0.47173913043478266,0.18674831432684585,0.027534536772979755,0.3958720027205027,0.15833333333333333,0.2791666666666667,0.33958333333333335,0.42083333333333334,0.5916666666666667,0.7125,0.8833333333333333,0.2520833333333333,0.725,26,0.5652173913043478
CommandR7B,naturalness,ja_JP,46,0.41775362318840586,0.18669153848564307,0.027526165631890476,0.446893882237966,0.15,0.2375,0.3104166666666667,0.37083333333333335,0.47291666666666665,0.7083333333333333,0.875,0.16249999999999998,0.725,22,0.4782608695652174
Mistral-7B,naturalness,ja_JP,46,0.3646739130434783,0.16751805488291474,0.024699189703200366,0.459363965699796,0.1,0.19166666666666665,0.2520833333333333,0.32916666666666666,0.45625,0.5541666666666667,1.0,0.20416666666666666,0.9,25,0.5434782608695652
Claude-4,naturalness,ja_JP,46,0.5333333333333333,0.16247506931264302,0.023955642045858587,0.3046407549612057,0.21666666666666667,0.3375,0.41875,0.5208333333333334,0.6208333333333333,0.7666666666666666,0.8833333333333333,0.20208333333333334,0.6666666666666666,22,0.4782608695652174
Llama-3.1-8B,naturalness,ja_JP,46,0.3911231884057972,0.13419170658805843,0.01978548771910733,0.34309320072537397,0.175,0.225,0.2916666666666667,0.37916666666666665,0.4625,0.6208333333333333,0.6666666666666666,0.17083333333333334,0.49166666666666664,18,0.391304347826087
Qwen3-235B,naturalness,ru_RU,46,0.47228260869565214,0.18231242980442014,0.026880501281716075,0.38602401707725326,0.2,0.2833333333333333,0.35624999999999996,0.425,0.58125,0.7375,1.0,0.2250000000000001,0.8,25,0.5434782608695652
GPT-4.1,naturalness,ru_RU,46,0.45163043478260867,0.175731448147322,0.02591018847277403,0.38910453019382973,0.2,0.25833333333333336,0.33125,0.4166666666666667,0.5520833333333333,0.6833333333333333,1.0,0.22083333333333327,0.8,28,0.6086956521739131
DeepSeek-V3,naturalness,ru_RU,46,0.41811594202898544,0.166900801725897,0.024608180690286884,0.3991734945957329,0.19166666666666668,0.25416666666666665,0.28541666666666665,0.37916666666666665,0.5333333333333333,0.6458333333333333,0.875,0.24791666666666667,0.6833333333333333,30,0.6521739130434783
Mistral-Medium,naturalness,ru_RU,46,0.4940217391304348,0.15992535916658912,0.023579707794296408,0.32372129908308467,0.15833333333333333,0.30000000000000004,0.4083333333333333,0.4875,0.58125,0.6833333333333333,0.975,0.17291666666666672,0.8166666666666667,20,0.43478260869565216
Claude-4,naturalness,ru_RU,46,0.5561594202898551,0.1585956383055127,0.023383651149399328,0.2851621900476971,0.2,0.37916666666666665,0.46041666666666664,0.525,0.7,0.7708333333333334,0.8833333333333333,0.23958333333333331,0.6833333333333333,25,0.5434782608695652
Llama-4-Maverick,naturalness,ru_RU,46,0.4353260869565217,0.15711701213388282,0.023165639614232392,0.36091798043239004,0.2,0.25833333333333336,0.32916666666666666,0.39583333333333337,0.5395833333333333,0.675,0.875,0.21041666666666664,0.675,24,0.5217391304347826
CommandA,naturalness,ru_RU,46,0.4619565217391304,0.15309212281379095,0.02257220205957109,0.3313994187969122,0.2,0.2875,0.35416666666666663,0.4291666666666667,0.5270833333333333,0.6958333333333333,0.8,0.17291666666666672,0.6000000000000001,23,0.5
CommandR7B,naturalness,ru_RU,46,0.36521739130434777,0.14449042374849203,0.021303950723127667,0.3956285412161092,0.14166666666666666,0.21250000000000002,0.2604166666666667,0.3458333333333333,0.4583333333333333,0.5583333333333333,0.875,0.19791666666666663,0.7333333333333334,23,0.5
Qwen2.5-7B,naturalness,ru_RU,46,0.4195652173913043,0.136368434665657,0.020106428764885755,0.3250232121564882,0.19166666666666668,0.25416666666666665,0.3333333333333333,0.4,0.5,0.6208333333333333,0.7083333333333334,0.16666666666666669,0.5166666666666667,18,0.391304347826087
AyaExpanse-8B,naturalness,ru_RU,46,0.36358695652173906,0.13621151280691615,0.02008329189906954,0.37463256138225076,0.175,0.21666666666666667,0.25833333333333336,0.32916666666666666,0.4666666666666667,0.5583333333333333,0.675,0.20833333333333331,0.5,26,0.5652173913043478
AyaExpanse-32B,naturalness,ru_RU,46,0.4409420289855073,0.1343000382292735,0.01980146034820155,0.30457527157994646,0.15,0.275,0.34375,0.44166666666666665,0.5145833333333334,0.625,0.7083333333333334,0.1708333333333334,0.5583333333333333,22,0.4782608695652174
Llama-3.1-8B,naturalness,ru_RU,46,0.40054347826086956,0.13393846677653012,0.019748149545919302,0.33439183021548907,0.175,0.27083333333333337,0.31666666666666665,0.37916666666666665,0.44166666666666665,0.5666666666666667,0.8833333333333333,0.125,0.7083333333333333,18,0.391304347826087
Mistral-7B,naturalness,ru_RU,46,0.365036231884058,0.12106293084994929,0.017849755342361568,0.33164634158398015,0.19166666666666668,0.23333333333333334,0.27708333333333335,0.35,0.43333333333333335,0.5458333333333334,0.6833333333333333,0.15625,0.4916666666666667,20,0.43478260869565216
Llama-4-Maverick,naturalness,zh_CN,46,0.606159420289855,0.1885735503641495,0.027803653144764216,0.3110956359862837,0.275,0.3833333333333333,0.475,0.5833333333333334,0.6708333333333334,0.875,1.0,0.19583333333333341,0.725,29,0.6304347826086957
AyaExpanse-8B,naturalness,zh_CN,46,0.6172101449275363,0.18644995831729688,0.027490546579301285,0.3020850513388549,0.30833333333333335,0.4291666666666667,0.47916666666666663,0.5666666666666667,0.7645833333333334,0.875,1.0,0.28541666666666676,0.6916666666666667,33,0.717391304347826
DeepSeek-V3,naturalness,zh_CN,46,0.6231884057971014,0.18373619914141281,0.027090424617875638,0.29483250559901125,0.30833333333333335,0.4291666666666667,0.49166666666666664,0.5958333333333333,0.675,0.875,1.0,0.1833333333333334,0.6916666666666667,28,0.6086956521739131
CommandR7B,naturalness,zh_CN,46,0.5958333333333333,0.18255516670006602,0.02691629088444107,0.30638629376234855,0.30833333333333335,0.4041666666666667,0.49166666666666664,0.5666666666666667,0.6583333333333333,0.875,1.0,0.16666666666666669,0.6916666666666667,28,0.6086956521739131
GPT-4.1,naturalness,zh_CN,46,0.6266304347826087,0.18110275683882224,0.026702144733360626,0.28901047058407014,0.30833333333333335,0.4291666666666667,0.49166666666666664,0.6166666666666667,0.7645833333333334,0.875,1.0,0.27291666666666675,0.6916666666666667,29,0.6304347826086957
Qwen3-235B,naturalness,zh_CN,46,0.6269927536231884,0.17819555756653024,0.0262735015857218,0.28420672573454114,0.3416666666666667,0.42500000000000004,0.48541666666666666,0.5875,0.7645833333333334,0.875,1.0,0.27916666666666673,0.6583333333333333,29,0.6304347826086957
CommandA,naturalness,zh_CN,46,0.6307971014492754,0.174676681622141,0.02575467163301464,0.2769142109575584,0.36666666666666664,0.43333333333333335,0.49374999999999997,0.625,0.7583333333333333,0.875,1.0,0.26458333333333334,0.6333333333333333,28,0.6086956521739131
Qwen2.5-7B,naturalness,zh_CN,46,0.5936594202898552,0.17005976420986021,0.025073944298342355,0.28646014599891007,0.325,0.4083333333333333,0.46249999999999997,0.5666666666666667,0.6708333333333334,0.875,1.0,0.20833333333333343,0.675,25,0.5434782608695652
Mistral-Medium,naturalness,zh_CN,46,0.631159420289855,0.16933452520913925,0.02496701364139623,0.2682912110087396,0.3416666666666667,0.4125,0.5,0.6208333333333333,0.7645833333333334,0.875,1.0,0.2645833333333334,0.6583333333333333,29,0.6304347826086957
Mistral-7B,naturalness,zh_CN,46,0.47898550724637684,0.15739722426093042,0.023206954638382613,0.32860540012115574,0.24166666666666667,0.29583333333333334,0.36041666666666666,0.4583333333333333,0.5541666666666667,0.6666666666666666,0.875,0.19375000000000003,0.6333333333333333,24,0.5217391304347826
Claude-4,naturalness,zh_CN,46,0.6291666666666668,0.15604832663926127,0.023008070534391026,0.24802383042001788,0.325,0.4625,0.5020833333333333,0.65,0.7083333333333334,0.8291666666666666,1.0,0.20625000000000004,0.675,25,0.5434782608695652
AyaExpanse-32B,naturalness,zh_CN,46,0.5115942028985507,0.14693870248043728,0.021664929728578107,0.28721729380028815,0.275,0.37083333333333335,0.4,0.4833333333333333,0.5625,0.7291666666666667,0.875,0.16249999999999998,0.6,22,0.4782608695652174
Llama-3.1-8B,naturalness,zh_CN,46,0.415036231884058,0.10948278467211112,0.01614235593734145,0.26379090850722536,0.24166666666666667,0.29583333333333334,0.35833333333333334,0.37916666666666665,0.47291666666666665,0.5583333333333333,0.7583333333333333,0.11458333333333331,0.5166666666666666,15,0.32608695652173914
